Arrondissement,Point Order,PolygonID,Latitude,Longitude
Montr?al-Ouest,4456,66023,-73.63691958,45.4513975
Montr?al-Ouest,4457,66023,-73.63734731,45.45156146
Montr?al-Ouest,4458,66023,-73.63945354,45.45236872
Montr?al-Ouest,4459,66023,-73.63971992,45.45247823
Montr?al-Ouest,4460,66023,-73.63976166,45.45249443
Montr?al-Ouest,4461,66023,-73.6399952,45.45258503
Montr?al-Ouest,4462,66023,-73.64029549,45.45270154
Montr?al-Ouest,4463,66023,-73.64046611,45.45276773
Montr?al-Ouest,4464,66023,-73.64132162,45.45309964
Montr?al-Ouest,4465,66023,-73.64166382,45.45323239
Montr?al-Ouest,4466,66023,-73.64200505,45.45336479
Montr?al-Ouest,4467,66023,-73.64234545,45.45349356
Montr?al-Ouest,4468,66023,-73.64247465,45.45354242
Montr?al-Ouest,4469,66023,-73.64270051,45.45362786
Montr?al-Ouest,4470,66023,-73.64388636,45.45409213
Montr?al-Ouest,4471,66023,-73.64414653,45.45419398
Montr?al-Ouest,4472,66023,-73.64427422,45.45424398
Montr?al-Ouest,4473,66023,-73.64448228,45.45432543
Montr?al-Ouest,4474,66023,-73.64524846,45.45462539
Montr?al-Ouest,4475,66023,-73.64541872,45.45469204
Montr?al-Ouest,4476,66023,-73.64543238,45.45469739
Montr?al-Ouest,4477,66023,-73.64558898,45.4547587
Montr?al-Ouest,4478,66023,-73.64560139,45.45476355
Montr?al-Ouest,4479,66023,-73.64602659,45.45493001
Montr?al-Ouest,4480,66023,-73.64619686,45.45499666
Montr?al-Ouest,4481,66023,-73.64685971,45.45525308
Montr?al-Ouest,4482,66023,-73.64711328,45.45535116
Montr?al-Ouest,4483,66023,-73.64737036,45.45545061
Montr?al-Ouest,4484,66023,-73.64759109,45.45553599
Montr?al-Ouest,4485,66023,-73.64771376,45.45558344
Montr?al-Ouest,4486,66023,-73.64806151,45.45571795
Montr?al-Ouest,4487,66023,-73.64873851,45.45597982
Montr?al-Ouest,4488,66023,-73.64908758,45.45611483
Montr?al-Ouest,4489,66023,-73.6492597,45.45618141
Montr?al-Ouest,4490,66023,-73.64942606,45.45624738
Montr?al-Ouest,4491,66023,-73.65028709,45.45657968
Montr?al-Ouest,4492,66023,-73.65045795,45.4566456
Montr?al-Ouest,4493,66023,-73.65159485,45.45708434
Montr?al-Ouest,4494,66023,-73.6516575,45.45710851
Montr?al-Ouest,4495,66023,-73.65202056,45.45724827
Montr?al-Ouest,4496,66023,-73.65244674,45.45741231
Montr?al-Ouest,4497,66023,-73.65251222,45.45743752
Montr?al-Ouest,4498,66023,-73.65261769,45.45747811
Montr?al-Ouest,4499,66023,-73.65268317,45.45750332
Montr?al-Ouest,4500,66023,-73.65285411,45.45756911
Montr?al-Ouest,4501,66023,-73.65302506,45.45763492
Montr?al-Ouest,4502,66023,-73.65304336,45.45764196
Montr?al-Ouest,4503,66023,-73.6531943,45.45770006
Montr?al-Ouest,4504,66023,-73.65355814,45.4578401
Montr?al-Ouest,4505,66023,-73.6536056,45.45785838
Montr?al-Ouest,4506,66023,-73.65384527,45.45795062
Montr?al-Ouest,4507,66023,-73.65408494,45.45804288
Montr?al-Ouest,4508,66023,-73.65467552,45.45827017
Montr?al-Ouest,4509,66023,-73.65473458,45.4582929
Montr?al-Ouest,4510,66023,-73.65518502,45.45846626
Montr?al-Ouest,4511,66023,-73.65539685,45.45856088
Montr?al-Ouest,4512,66023,-73.65573896,45.4586932
Montr?al-Ouest,4513,66023,-73.65632518,45.45891843
Montr?al-Ouest,4514,66023,-73.65785021,45.45948619
Montr?al-Ouest,4515,66023,-73.65796278,45.45952932
Montr?al-Ouest,4516,66023,-73.65964552,45.45842769
Montr?al-Ouest,4517,66023,-73.65969564,45.45831259
Montr?al-Ouest,4518,66023,-73.65989077,45.45815546
Montr?al-Ouest,4519,66023,-73.66019273,45.4579725
Montr?al-Ouest,4520,66023,-73.66039451,45.45784414
Montr?al-Ouest,4521,66023,-73.6613243,45.45722099
Montr?al-Ouest,4522,66023,-73.66115341,45.4571551
Montr?al-Ouest,4523,66023,-73.65995717,45.45669388
Montr?al-Ouest,4524,66023,-73.65978576,45.45662599
Montr?al-Ouest,4525,66023,-73.65944331,45.45649506
Montr?al-Ouest,4526,66023,-73.65941639,45.45648477
Montr?al-Ouest,4527,66023,-73.65857008,45.45616121
Montr?al-Ouest,4528,66023,-73.65845239,45.4561162
Montr?al-Ouest,4529,66023,-73.65799168,45.45594007
Montr?al-Ouest,4530,66023,-73.65818225,45.45577882
Montr?al-Ouest,4531,66023,-73.65830408,45.45567012
Montr?al-Ouest,4532,66023,-73.65849655,45.45551111
Montr?al-Ouest,4533,66023,-73.65861687,45.45540107
Montr?al-Ouest,4534,66023,-73.65874089,45.45529246
Montr?al-Ouest,4535,66023,-73.6588762,45.45517097
Montr?al-Ouest,4536,66023,-73.65917865,45.45491374
Montr?al-Ouest,4537,66023,-73.65955673,45.4545758
Montr?al-Ouest,4538,66023,-73.65975277,45.45465571
Montr?al-Ouest,4539,66023,-73.66005648,45.4547795
Montr?al-Ouest,4540,66023,-73.66020855,45.45484149
Montr?al-Ouest,4541,66023,-73.66033394,45.45488988
Montr?al-Ouest,4542,66023,-73.66036233,45.45490082
Montr?al-Ouest,4543,66023,-73.660516,45.45496028
Montr?al-Ouest,4544,66023,-73.66066985,45.45501952
Montr?al-Ouest,4545,66023,-73.66071403,45.45503518
Montr?al-Ouest,4546,66023,-73.66090772,45.45510601
Montr?al-Ouest,4547,66023,-73.66099733,45.4551411
Montr?al-Ouest,4548,66023,-73.66109504,45.45517927
Montr?al-Ouest,4549,66023,-73.66128584,45.45525387
Montr?al-Ouest,4550,66023,-73.66133784,45.45527425
Montr?al-Ouest,4551,66023,-73.66146982,45.45532581
Montr?al-Ouest,4552,66023,-73.66152814,45.45534862
Montr?al-Ouest,4553,66023,-73.66165789,45.45539809
Montr?al-Ouest,4554,66023,-73.66171955,45.45542158
Montr?al-Ouest,4555,66023,-73.66184969,45.45547138
Montr?al-Ouest,4556,66023,-73.66190785,45.45549363
Montr?al-Ouest,4557,66023,-73.66209503,45.45556714
Montr?al-Ouest,4558,66023,-73.66228128,45.45564184
Montr?al-Ouest,4559,66023,-73.66270695,45.45580856
Montr?al-Ouest,4560,66023,-73.6628774,45.45587501
Montr?al-Ouest,4561,66023,-73.66304804,45.45594121
Montr?al-Ouest,4562,66023,-73.66321793,45.45600838
Montr?al-Ouest,4563,66023,-73.66342315,45.45608724
Montr?al-Ouest,4564,66023,-73.66362781,45.45616683
Montr?al-Ouest,4565,66023,-73.66381555,45.45623961
Montr?al-Ouest,4566,66023,-73.66400348,45.45631214
Montr?al-Ouest,4567,66023,-73.66438084,45.45645528
Montr?al-Ouest,4568,66023,-73.66443147,45.45647457
Montr?al-Ouest,4569,66023,-73.66475783,45.4565989
Montr?al-Ouest,4570,66023,-73.6649467,45.45667024
Montr?al-Ouest,4571,66023,-73.66513612,45.45674084
Montr?al-Ouest,4572,66023,-73.66532537,45.45681169
Montr?al-Ouest,4573,66023,-73.6655148,45.4568823
Montr?al-Ouest,4574,66023,-73.66562339,45.45692402
Montr?al-Ouest,4575,66023,-73.66589105,45.45702688
Montr?al-Ouest,4576,66023,-73.66605586,45.45708912
Montr?al-Ouest,4577,66023,-73.66607992,45.4570982
Montr?al-Ouest,4578,66023,-73.6662715,45.45717056
Montr?al-Ouest,4579,66023,-73.66645767,45.45724086
Montr?al-Ouest,4580,66023,-73.66648714,45.45725199
Montr?al-Ouest,4581,66023,-73.66664654,45.45731218
Montr?al-Ouest,4582,66023,-73.66670351,45.45733365
Montr?al-Ouest,4583,66023,-73.66681835,45.45737689
Montr?al-Ouest,4584,66023,-73.66731664,45.45756497
Montr?al-Ouest,4585,66023,-73.66746144,45.45735732
Montr?al-Ouest,4586,66023,-73.66782109,45.45695913
Montr?al-Ouest,4587,66023,-73.66806808,45.45666684
Montr?al-Ouest,4588,66023,-73.66816769,45.45654897
Pointe-Claire,4589,66023,-73.83828453,45.44540134
Pointe-Claire,4590,66023,-73.83536746,45.43845446
Pointe-Claire,4591,66023,-73.83501743,45.43756446
Pointe-Claire,4592,66023,-73.83511843,45.43751043
Pointe-Claire,4593,66023,-73.83365344,45.43388741
Pointe-Claire,4594,66023,-73.83198038,45.42975348
Pointe-Claire,4595,66023,-73.83233746,45.42968945
Pointe-Claire,4596,66023,-73.83170438,45.42840445
Pointe-Claire,4597,66023,-73.81462789,45.39371855
Pointe-Claire,4598,66023,-73.81370702,45.39467939
Pointe-Claire,4599,66023,-73.80676218,45.40056831
Pointe-Claire,4600,66023,-73.8040676,45.40256828
Pointe-Claire,4601,66023,-73.80053965,45.40501279
Pointe-Claire,4602,66023,-73.79628976,45.40773501
Pointe-Claire,4603,66023,-73.79237265,45.40995726
Pointe-Claire,4604,66023,-73.7896781,45.41148495
Pointe-Claire,4605,66023,-73.78648348,45.4131239
Pointe-Claire,4606,66023,-73.78437237,45.41409619
Pointe-Claire,4607,66023,-73.78242807,45.41492952
Pointe-Claire,4608,66023,-73.77848353,45.4163183
Pointe-Claire,4609,66023,-73.77645527,45.41695724
Pointe-Claire,4610,66023,-73.77478878,45.41740171
Pointe-Claire,4611,66023,-73.76795514,45.4186794
Pointe-Claire,4612,66023,-73.76748944,45.41873961
Pointe-Claire,4613,66023,-73.76504221,45.419057
Pointe-Claire,4614,66023,-73.77889348,45.44561538
Pointe-Claire,4615,66023,-73.7801117,45.44889734
Pointe-Claire,4616,66023,-73.78137873,45.45175532
Pointe-Claire,4617,66023,-73.78228787,45.45445238
Pointe-Claire,4618,66023,-73.78005177,45.45489942
Pointe-Claire,4619,66023,-73.78053184,45.45619334
Pointe-Claire,4620,66023,-73.78168388,45.4590614
Pointe-Claire,4621,66023,-73.78273486,45.46206439
Pointe-Claire,4622,66023,-73.78276194,45.46228939
Pointe-Claire,4623,66023,-73.78329284,45.46372737
Pointe-Claire,4624,66023,-73.78461677,45.46508338
Pointe-Claire,4625,66023,-73.78209055,45.46632242
Pointe-Claire,4626,66023,-73.78029145,45.46719047
Pointe-Claire,4627,66023,-73.78170556,45.46850952
Pointe-Claire,4628,66023,-73.78662861,45.47359948
Pointe-Claire,4629,66023,-73.78881468,45.47576256
Pointe-Claire,4630,66023,-73.79015166,45.47721753
Pointe-Claire,4631,66023,-73.79470361,45.48181257
Pointe-Claire,4632,66023,-73.79591266,45.48308752
Pointe-Claire,4633,66023,-73.81274167,45.47518646
Pointe-Claire,4634,66023,-73.8134747,45.47589549
Pointe-Claire,4635,66023,-73.81446472,45.47686452
Pointe-Claire,4636,66023,-73.81519968,45.47779852
Pointe-Claire,4637,66023,-73.81558567,45.47833751
Pointe-Claire,4638,66023,-73.82377472,45.47431952
Pointe-Claire,4639,66023,-73.83187265,45.47028247
Pointe-Claire,4640,66023,-73.83914061,45.46660843
Pointe-Claire,4641,66023,-73.84305471,45.46458043
Pointe-Claire,4642,66023,-73.84658567,45.46279744
Pointe-Claire,4643,66023,-73.83342668,45.44973437
Pointe-Claire,4644,66023,-73.83581763,45.44972736
Pointe-Claire,4645,66023,-73.83214855,45.44536538
Pointe-Claire,4646,66023,-73.83828453,45.44540134
L'?le-Dorval,4647,66023,-73.73989548,45.43059136
L'?le-Dorval,4648,66023,-73.73967091,45.43067879
L'?le-Dorval,4649,66023,-73.73957588,45.43071056
L'?le-Dorval,4650,66023,-73.73942275,45.43076625
L'?le-Dorval,4651,66023,-73.73926727,45.43081861
L'?le-Dorval,4652,66023,-73.73897591,45.43093774
L'?le-Dorval,4653,66023,-73.73893423,45.43100377
L'?le-Dorval,4654,66023,-73.73880403,45.43122637
L'?le-Dorval,4655,66023,-73.73864332,45.43142939
L'?le-Dorval,4656,66023,-73.73858886,45.43148722
L'?le-Dorval,4657,66023,-73.73842413,45.43168766
L'?le-Dorval,4658,66023,-73.7381879,45.43187003
L'?le-Dorval,4659,66023,-73.73768692,45.43222573
L'?le-Dorval,4660,66023,-73.73756241,45.43223858
L'?le-Dorval,4661,66023,-73.73740361,45.43240618
L'?le-Dorval,4662,66023,-73.73727568,45.4325864
L'?le-Dorval,4663,66023,-73.73718062,45.43277642
L'?le-Dorval,4664,66023,-73.73711337,45.43291038
L'?le-Dorval,4665,66023,-73.73707524,45.4330499
L'?le-Dorval,4666,66023,-73.73707851,45.43311849
L'?le-Dorval,4667,66023,-73.73704908,45.4334057
L'?le-Dorval,4668,66023,-73.73713343,45.43345902
L'?le-Dorval,4669,66023,-73.73725494,45.43349277
L'?le-Dorval,4670,66023,-73.73734453,45.43349343
L'?le-Dorval,4671,66023,-73.73743149,45.43347765
L'?le-Dorval,4672,66023,-73.73762623,45.4334791
L'?le-Dorval,4673,66023,-73.73782098,45.43348054
L'?le-Dorval,4674,66023,-73.73801597,45.43346553
L'?le-Dorval,4675,66023,-73.73821048,45.43348342
L'?le-Dorval,4676,66023,-73.73836334,45.43347958
L'?le-Dorval,4677,66023,-73.73850963,45.43351774
L'?le-Dorval,4678,66023,-73.73881389,45.43359075
L'?le-Dorval,4679,66023,-73.73911347,45.43367423
L'?le-Dorval,4680,66023,-73.73920638,45.43369477
L'?le-Dorval,4681,66023,-73.73975961,45.43376725
L'?le-Dorval,4682,66023,-73.74022181,45.43370377
L'?le-Dorval,4683,66023,-73.74031731,45.43368619
L'?le-Dorval,4684,66023,-73.74066359,45.43364188
L'?le-Dorval,4685,66023,-73.74100632,45.43357025
L'?le-Dorval,4686,66023,-73.74110445,45.43357288
L'?le-Dorval,4687,66023,-73.74145357,45.43355042
L'?le-Dorval,4688,66023,-73.74179133,45.43344056
L'?le-Dorval,4689,66023,-73.74188753,45.43342837
L'?le-Dorval,4690,66023,-73.74232649,45.43343503
L'?le-Dorval,4691,66023,-73.74247361,45.43347003
L'?le-Dorval,4692,66023,-73.74256989,45.43353989
L'?le-Dorval,4693,66023,-73.74259703,45.43354222
L'?le-Dorval,4694,66023,-73.74268271,45.43354961
L'?le-Dorval,4695,66023,-73.74277328,45.43351294
L'?le-Dorval,4696,66023,-73.74302713,45.4335294
L'?le-Dorval,4697,66023,-73.74311042,45.43355909
L'?le-Dorval,4698,66023,-73.74332097,45.43358914
L'?le-Dorval,4699,66023,-73.74368271,45.43369084
L'?le-Dorval,4700,66023,-73.74376056,45.43371607
L'?le-Dorval,4701,66023,-73.74391464,45.43374562
L'?le-Dorval,4702,66023,-73.74403129,45.4337505
L'?le-Dorval,4703,66023,-73.74429141,45.43373553
L'?le-Dorval,4704,66023,-73.7443904,45.43372044
L'?le-Dorval,4705,66023,-73.74473034,45.43366015
L'?le-Dorval,4706,66023,-73.74488683,45.43350294
L'?le-Dorval,4707,66023,-73.74524438,45.43325902
L'?le-Dorval,4708,66023,-73.74557089,45.43300103
L'?le-Dorval,4709,66023,-73.74600152,45.43284105
L'?le-Dorval,4710,66023,-73.74601591,45.43282978
L'?le-Dorval,4711,66023,-73.74621004,45.43265815
L'?le-Dorval,4712,66023,-73.74626102,45.43257434
L'?le-Dorval,4713,66023,-73.74627052,45.4325282
L'?le-Dorval,4714,66023,-73.74632537,45.4322728
L'?le-Dorval,4715,66023,-73.74633294,45.43224004
L'?le-Dorval,4716,66023,-73.74627415,45.43223884
L'?le-Dorval,4717,66023,-73.74598007,45.43188319
L'?le-Dorval,4718,66023,-73.74605285,45.43185253
L'?le-Dorval,4719,66023,-73.74572677,45.4316361
L'?le-Dorval,4720,66023,-73.74543944,45.431499
L'?le-Dorval,4721,66023,-73.7450955,45.43133503
L'?le-Dorval,4722,66023,-73.74472428,45.43125951
L'?le-Dorval,4723,66023,-73.74442896,45.43123532
L'?le-Dorval,4724,66023,-73.74412202,45.43123732
L'?le-Dorval,4725,66023,-73.74383018,45.43120528
L'?le-Dorval,4726,66023,-73.74347013,45.43121664
L'?le-Dorval,4727,66023,-73.74341789,45.43122949
L'?le-Dorval,4728,66023,-73.74337603,45.43121099
L'?le-Dorval,4729,66023,-73.74320822,45.43118104
L'?le-Dorval,4730,66023,-73.74300217,45.43117011
L'?le-Dorval,4731,66023,-73.74290163,45.4311577
L'?le-Dorval,4732,66023,-73.74248992,45.43105551
L'?le-Dorval,4733,66023,-73.74210024,45.43093124
L'?le-Dorval,4734,66023,-73.74200561,45.43091362
L'?le-Dorval,4735,66023,-73.74139342,45.43077417
L'?le-Dorval,4736,66023,-73.74129783,45.43075834
L'?le-Dorval,4737,66023,-73.74098347,45.43070401
L'?le-Dorval,4738,66023,-73.74067187,45.43064454
L'?le-Dorval,4739,66023,-73.74057209,45.4306365
L'?le-Dorval,4740,66023,-73.74015124,45.43060593
L'?le-Dorval,4741,66023,-73.73989548,45.43059136
Mercier-Hochelaga-Maisonneuve,4742,66023,-73.50687981,45.61065104
Mercier-Hochelaga-Maisonneuve,4743,66023,-73.50863038,45.61095311
Mercier-Hochelaga-Maisonneuve,4744,66023,-73.50873452,45.61096683
Mercier-Hochelaga-Maisonneuve,4745,66023,-73.50929006,45.61106174
Mercier-Hochelaga-Maisonneuve,4746,66023,-73.50940366,45.61108205
Mercier-Hochelaga-Maisonneuve,4747,66023,-73.51243791,45.61160039
Mercier-Hochelaga-Maisonneuve,4748,66023,-73.51262859,45.61163308
Mercier-Hochelaga-Maisonneuve,4749,66023,-73.51429147,45.61191906
Mercier-Hochelaga-Maisonneuve,4750,66023,-73.51459692,45.61196992
Mercier-Hochelaga-Maisonneuve,4751,66023,-73.51486099,45.61201332
Mercier-Hochelaga-Maisonneuve,4752,66023,-73.51602691,45.6122145
Mercier-Hochelaga-Maisonneuve,4753,66023,-73.51640941,45.61227977
Mercier-Hochelaga-Maisonneuve,4754,66023,-73.51663891,45.61231763
Mercier-Hochelaga-Maisonneuve,4755,66023,-73.51707586,45.61239208
Mercier-Hochelaga-Maisonneuve,4756,66023,-73.51852969,45.61264505
Mercier-Hochelaga-Maisonneuve,4757,66023,-73.51876047,45.61267957
Mercier-Hochelaga-Maisonneuve,4758,66023,-73.51913482,45.61274483
Mercier-Hochelaga-Maisonneuve,4759,66023,-73.52025833,45.61293543
Mercier-Hochelaga-Maisonneuve,4760,66023,-73.52064057,45.61299975
Mercier-Hochelaga-Maisonneuve,4761,66023,-73.52086951,45.61303916
Mercier-Hochelaga-Maisonneuve,4762,66023,-73.52124756,45.6131055
Mercier-Hochelaga-Maisonneuve,4763,66023,-73.52130487,45.61311527
Mercier-Hochelaga-Maisonneuve,4764,66023,-73.52236609,45.61329641
Mercier-Hochelaga-Maisonneuve,4765,66023,-73.52274963,45.61336273
Mercier-Hochelaga-Maisonneuve,4766,66023,-73.52297867,45.61340179
Mercier-Hochelaga-Maisonneuve,4767,66023,-73.52335632,45.6134661
Mercier-Hochelaga-Maisonneuve,4768,66023,-73.52341363,45.61347587
Mercier-Hochelaga-Maisonneuve,4769,66023,-73.52449139,45.61365962
Mercier-Hochelaga-Maisonneuve,4770,66023,-73.52486965,45.61372418
Mercier-Hochelaga-Maisonneuve,4771,66023,-73.53718662,45.61583577
Mercier-Hochelaga-Maisonneuve,4772,66023,-73.53785999,45.61388092
Mercier-Hochelaga-Maisonneuve,4773,66023,-73.54372202,45.61490894
Mercier-Hochelaga-Maisonneuve,4774,66023,-73.54405899,45.61505298
Mercier-Hochelaga-Maisonneuve,4775,66023,-73.54527804,45.61416492
Mercier-Hochelaga-Maisonneuve,4776,66023,-73.545308,45.61407294
Mercier-Hochelaga-Maisonneuve,4777,66023,-73.54538911,45.61391596
Mercier-Hochelaga-Maisonneuve,4778,66023,-73.54575209,45.61338992
Mercier-Hochelaga-Maisonneuve,4779,66023,-73.54569613,45.61337599
Mercier-Hochelaga-Maisonneuve,4780,66023,-73.54572507,45.61333593
Mercier-Hochelaga-Maisonneuve,4781,66023,-73.54578008,45.61334995
Mercier-Hochelaga-Maisonneuve,4782,66023,-73.54610112,45.61289896
Mercier-Hochelaga-Maisonneuve,4783,66023,-73.54627706,45.61272296
Mercier-Hochelaga-Maisonneuve,4784,66023,-73.54449207,45.61218695
Mercier-Hochelaga-Maisonneuve,4785,66023,-73.54507115,45.611145
Mercier-Hochelaga-Maisonneuve,4786,66023,-73.54516408,45.61098199
Mercier-Hochelaga-Maisonneuve,4787,66023,-73.54518911,45.61093096
Mercier-Hochelaga-Maisonneuve,4788,66023,-73.54535111,45.61076792
Mercier-Hochelaga-Maisonneuve,4789,66023,-73.54414809,45.61027398
Mercier-Hochelaga-Maisonneuve,4790,66023,-73.54328212,45.61004996
Mercier-Hochelaga-Maisonneuve,4791,66023,-73.54298214,45.60996098
Mercier-Hochelaga-Maisonneuve,4792,66023,-73.5423181,45.60978898
Mercier-Hochelaga-Maisonneuve,4793,66023,-73.54115102,45.60948695
Mercier-Hochelaga-Maisonneuve,4794,66023,-73.54144007,45.60890101
Mercier-Hochelaga-Maisonneuve,4795,66023,-73.54150009,45.60866198
Mercier-Hochelaga-Maisonneuve,4796,66023,-73.54159012,45.60840997
Mercier-Hochelaga-Maisonneuve,4797,66023,-73.54164315,45.60817894
Mercier-Hochelaga-Maisonneuve,4798,66023,-73.54090118,45.607852
Mercier-Hochelaga-Maisonneuve,4799,66023,-73.54102819,45.60769897
Mercier-Hochelaga-Maisonneuve,4800,66023,-73.54112612,45.60756592
Mercier-Hochelaga-Maisonneuve,4801,66023,-73.54163623,45.606942
Mercier-Hochelaga-Maisonneuve,4802,66023,-73.53754024,45.60523489
Mercier-Hochelaga-Maisonneuve,4803,66023,-73.53778119,45.60482796
Mercier-Hochelaga-Maisonneuve,4804,66023,-73.53715424,45.60463693
Mercier-Hochelaga-Maisonneuve,4805,66023,-73.53651823,45.60269497
Mercier-Hochelaga-Maisonneuve,4806,66023,-73.53650424,45.60264494
Mercier-Hochelaga-Maisonneuve,4807,66023,-73.5366652,45.60269492
Mercier-Hochelaga-Maisonneuve,4808,66023,-73.53671723,45.6026949
Mercier-Hochelaga-Maisonneuve,4809,66023,-73.5366412,45.60237393
Mercier-Hochelaga-Maisonneuve,4810,66023,-73.53659623,45.60216193
Mercier-Hochelaga-Maisonneuve,4811,66023,-73.53795519,45.60269493
Mercier-Hochelaga-Maisonneuve,4812,66023,-73.53801728,45.60272092
Mercier-Hochelaga-Maisonneuve,4813,66023,-73.53929822,45.60325189
Mercier-Hochelaga-Maisonneuve,4814,66023,-73.53943218,45.60308995
Mercier-Hochelaga-Maisonneuve,4815,66023,-73.54217619,45.60424492
Mercier-Hochelaga-Maisonneuve,4816,66023,-73.54293618,45.60323394
Mercier-Hochelaga-Maisonneuve,4817,66023,-73.54171419,45.60269292
Mercier-Hochelaga-Maisonneuve,4818,66023,-73.53973017,45.60181791
Mercier-Hochelaga-Maisonneuve,4819,66023,-73.54074216,45.60069897
Mercier-Hochelaga-Maisonneuve,4820,66023,-73.54414608,45.6017569
Mercier-Hochelaga-Maisonneuve,4821,66023,-73.54475811,45.60193997
Mercier-Hochelaga-Maisonneuve,4822,66023,-73.5450271,45.60105695
Mercier-Hochelaga-Maisonneuve,4823,66023,-73.54486813,45.60098988
Mercier-Hochelaga-Maisonneuve,4824,66023,-73.54480206,45.60088795
Mercier-Hochelaga-Maisonneuve,4825,66023,-73.54483106,45.60079092
Mercier-Hochelaga-Maisonneuve,4826,66023,-73.54482607,45.60076996
Mercier-Hochelaga-Maisonneuve,4827,66023,-73.54448606,45.60066192
Mercier-Hochelaga-Maisonneuve,4828,66023,-73.5448291,45.59955488
Mercier-Hochelaga-Maisonneuve,4829,66023,-73.54450704,45.59939995
Mercier-Hochelaga-Maisonneuve,4830,66023,-73.54420414,45.59818787
Mercier-Hochelaga-Maisonneuve,4831,66023,-73.54386213,45.59807488
Mercier-Hochelaga-Maisonneuve,4832,66023,-73.54592408,45.59499685
Mercier-Hochelaga-Maisonneuve,4833,66023,-73.54744312,45.59556885
Mercier-Hochelaga-Maisonneuve,4834,66023,-73.54823611,45.59466786
Mercier-Hochelaga-Maisonneuve,4835,66023,-73.54653111,45.59406788
Mercier-Hochelaga-Maisonneuve,4836,66023,-73.54679708,45.59366982
Mercier-Hochelaga-Maisonneuve,4837,66023,-73.54779608,45.59210983
Mercier-Hochelaga-Maisonneuve,4838,66023,-73.54790006,45.59193484
Mercier-Hochelaga-Maisonneuve,4839,66023,-73.54816115,45.59152779
Mercier-Hochelaga-Maisonneuve,4840,66023,-73.54841011,45.59114477
Mercier-Hochelaga-Maisonneuve,4841,66023,-73.54893309,45.59029979
Mercier-Hochelaga-Maisonneuve,4842,66023,-73.55748599,45.59314789
Mercier-Hochelaga-Maisonneuve,4843,66023,-73.56110795,45.59435883
Mercier-Hochelaga-Maisonneuve,4844,66023,-73.56942094,45.59714794
Mercier-Hochelaga-Maisonneuve,4845,66023,-73.56965593,45.59659192
Mercier-Hochelaga-Maisonneuve,4846,66023,-73.56967902,45.5965389
Mercier-Hochelaga-Maisonneuve,4847,66023,-73.56879701,45.59509694
Mercier-Hochelaga-Maisonneuve,4848,66023,-73.56873997,45.5949619
Mercier-Hochelaga-Maisonneuve,4849,66023,-73.56904803,45.59373296
Mercier-Hochelaga-Maisonneuve,4850,66023,-73.56867701,45.59229592
Mercier-Hochelaga-Maisonneuve,4851,66023,-73.56753502,45.5903129
Mercier-Hochelaga-Maisonneuve,4852,66023,-73.56742804,45.5901319
Mercier-Hochelaga-Maisonneuve,4853,66023,-73.56636109,45.58833889
Mercier-Hochelaga-Maisonneuve,4854,66023,-73.56627308,45.58828386
Mercier-Hochelaga-Maisonneuve,4855,66023,-73.56601009,45.58811987
Mercier-Hochelaga-Maisonneuve,4856,66023,-73.56422205,45.58724382
Mercier-Hochelaga-Maisonneuve,4857,66023,-73.56418202,45.58718184
Mercier-Hochelaga-Maisonneuve,4858,66023,-73.56415402,45.58682989
Mercier-Hochelaga-Maisonneuve,4859,66023,-73.56421602,45.58540187
Mercier-Hochelaga-Maisonneuve,4860,66023,-73.56394397,45.58496988
Mercier-Hochelaga-Maisonneuve,4861,66023,-73.56607211,45.58431489
Mercier-Hochelaga-Maisonneuve,4862,66023,-73.56593106,45.58419285
Mercier-Hochelaga-Maisonneuve,4863,66023,-73.56583304,45.58407385
Mercier-Hochelaga-Maisonneuve,4864,66023,-73.565729,45.58396691
Mercier-Hochelaga-Maisonneuve,4865,66023,-73.56562509,45.58387185
Mercier-Hochelaga-Maisonneuve,4866,66023,-73.56547405,45.58370284
Mercier-Hochelaga-Maisonneuve,4867,66023,-73.56541004,45.5836469
Mercier-Hochelaga-Maisonneuve,4868,66023,-73.56534707,45.58358187
Mercier-Hochelaga-Maisonneuve,4869,66023,-73.56526704,45.58348086
Mercier-Hochelaga-Maisonneuve,4870,66023,-73.56519304,45.58337984
Mercier-Hochelaga-Maisonneuve,4871,66023,-73.56488999,45.58310788
Mercier-Hochelaga-Maisonneuve,4872,66023,-73.56487898,45.58309088
Mercier-Hochelaga-Maisonneuve,4873,66023,-73.56482703,45.5830559
Mercier-Hochelaga-Maisonneuve,4874,66023,-73.56492297,45.58302084
Mercier-Hochelaga-Maisonneuve,4875,66023,-73.56495803,45.58299391
Mercier-Hochelaga-Maisonneuve,4876,66023,-73.56498105,45.58297086
Mercier-Hochelaga-Maisonneuve,4877,66023,-73.56509504,45.58291788
Mercier-Hochelaga-Maisonneuve,4878,66023,-73.56524207,45.58282988
Mercier-Hochelaga-Maisonneuve,4879,66023,-73.56527603,45.5828529
Mercier-Hochelaga-Maisonneuve,4880,66023,-73.56560504,45.5828169
Mercier-Hochelaga-Maisonneuve,4881,66023,-73.56586499,45.58284789
Mercier-Hochelaga-Maisonneuve,4882,66023,-73.566032,45.58284788
Mercier-Hochelaga-Maisonneuve,4883,66023,-73.56610903,45.58282588
Mercier-Hochelaga-Maisonneuve,4884,66023,-73.56614107,45.58274388
